property_url,property_id,listing_id,mls,mls_id,status,text,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_price_min,list_price_max,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_email,agent_phones,agent_mls_set,agent_nrds_id,broker_id,broker_name,builder_id,builder_name,office_id,office_mls_set,office_name,office_email,office_phones,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/rentals/details/3037-Albion-Rd_Cleveland_OH_44120_M48905-69869,4890569869,2969986508,RNTL,4793507,FOR_RENT,"Divvy Rentals - Property # 4793507 - $1K OFF FIRST MONTH'S RENT IF YOU MOVE-IN PRIOR TO OCTOBER 15TH! This charming single family home is located in a desirable neighborhood and offers plenty of living space. With 3 bedrooms, 1 full bathroom, and 2 additional half bathrooms, this property provides the perfect setting for comfortable family living. This is the perfect opportunity to rent a beautiful home in a great location! Available for immediate move-in. Self-tour at your convenience! This home is available for a minimum 12 month lease. All tenants are required to purchase Jetty deposit insurance in lieu of a traditional security deposit equal to one month's rent. This home is also available through Divvy's Rent-to-Own program! If you are interested, please apply directly on our website at divvyhomes.com. BEWARE OF SCAMS WE DO NOT LIST PROPERTIES ON THE FOLLOWING SITES: 5 MILES LETGO CRAIGSLIST OFFER UP FACEBOOK WE MONITOR ACTIVITIES ON OUR PROPERTIES ON A REGULAR BASIS PLEASE READ: Please note our applications are processed through the website. Please be careful of fraudulent e-mails attempting to get you to wire money. Posing as a legitimate company, they then direct you to wire money to them. Please note we DO NOT request for money to be wired. Never verify wiring instructions by calling a telephone number provided along with a second set of wiring instructions since you may end up receiving a fraudulent verification from the scammer trying to steal your money. Independently look up the telephone number of the company who is supposed to be sending you the wiring instructions to make sure you have the right one. This property allows self guided viewing without an appointment. Contact for details.",SINGLE_FAMILY,3037 Albion Rd,3037 Albion Rd,,Cleveland,OH,44120,3,2,,1648,,71,1695,,,2024-07-25,145000,2021-10-18,44490,146500,False,,1,41.476576,-81.586365,"Ludlow, Buckeye - Shaker",Cuyahoga,39035,,,,,,,,,,,,,,,,,,,"Randall Park High School, Intergenerational School The, Shaker Heights City School District, Wings Academy 2",http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m2702020807od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m2702020807od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m2206324735od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m4228187806od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m3849518024od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m3756608993od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m3944128706od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m1777421139od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m3545508420od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m4154342738od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m73303076od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m22695513od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m2384805066od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m1959544503od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m2606832097od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m2487619866od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m195895530od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7c47037fef7b4bc7861dfa478241be86l-m527324308od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/11202-Earle-Ave_Cleveland_OH_44108_M42965-64045,4296564045,2969852219,NEOH,5048894,PENDING,"Welcome to your new home! This spacious 3 bedroom unit is move-in ready and available for rent today. Featuring a cozy fireplace in the living room, a lovely dining room with original built-ins, and a functional eat-in kitchen, this property has all the amenities you could ask for. And the best part? We accept vouchers, making it easier for you to make this house your home. Don't miss out on this fantastic opportunity - call us now to schedule a viewing and secure your new place.",MULTI_FAMILY,11202 Earle Ave Unit 2,11202 Earle Ave,Unit 2,Cleveland,OH,44108,3,1,,,1920,74,1500,,,2024-07-22,95000,2022-12-27,12220,113887,False,3798,,41.532892,-81.607915,Glenville,Cuyahoga,39035,,0,,4910674,Ebony  Davis,ebonysrealty@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '2162326426'}]",A-NEOH-2021007328,657025034,,,,,,O-NEOH-20605,Plum Tree Realty,broker@plumtreerealty.com,"[{'number': '5133784663', 'type': None, 'primary': True, 'ext': None}]","Cleveland Metropolitan School District, Old Brook High School School District",http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m1374445566od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m1374445566od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m2225674431od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m1581903172od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m3312952800od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m1701639238od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m105161395od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m2741612493od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m1861349125od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m3153783759od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m1783625193od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m2802945837od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m1254629629od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m3133490915od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m2874499420od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m2604555605od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/fee6cd345f02300fc5132ebcb00da6a8l-m2502338437od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/3843-Brookside-Blvd_Cleveland_OH_44111_M37116-90118,3711690118,2969844341,NEOH,5055819,PENDING,"Just Updated 2 Bed 1 bath 2 Car Garage LTV Flooring, all new paint, Lighting, and so much more. Welcome to this single story slab ranch-style home, rent ready, offers comfortable single story living. The floor plan seamlessly connects the living room and eat-in-kitchen creating a welcoming space for family and friends. Additionally, the home boasts first floor utility room and fenced back yard. Includes stove and refrigerator. Schedule showing today!",SINGLE_FAMILY,3843 Brookside Blvd,3843 Brookside Blvd,,Cleveland,OH,44111,2,1,,648,1948,74,1300,,,2024-07-22,,,20100,87100,False,4600,2,41.446975,-81.780642,"Puritas - Longmead, West Park",Cuyahoga,39035,1,0,2,2183615,Brett Young,by56083@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2167035740'}, {'ext': None, 'primary': True, 'type': 'Office', 'number': '2168319310'}]",A-NEOH-2015000279,,2994943,Key Realty LTD,,,2120780,O-NEOH-9548,Key Realty,jfitch7016@aol.com,"[{'number': '(216) 438-1330', 'type': 'Office', 'primary': True, 'ext': None}]",Cleveland Metropolitan School District,http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m3091180377od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m3091180377od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m1907591389od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m3928521001od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m3369144695od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m2847145641od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m3347759222od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m2429744278od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m3525828431od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m2217146255od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m101908226od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m1176075886od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m1920820726od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7edd7d3c1243d88d6b52ff02b08a025al-m3877307303od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/3113-W-54th-St_Cleveland_OH_44102_M47524-06464,4752406464,2969841351,NEOH,5055888,FOR_RENT,"3113 W 54TH ST | Rear Unit, Cleveland - Spacious 1 bed 1 bath multi-family home! // $ 725 rent / $ 725 deposit // $49 application fee per adult // 1-2 pets OK with approved PetScreening and PetFee.(Some breed restrictions apply per HUD guidelines). // NO SMOKING // 1 time $129 non-refundable set up fee paid at lease signing // $30/month required resident benefit package; can include personal property/liability insurance for an additional $5/month for $35/month total. // All applicants are required to fill out a PetScreening application, found on our website directly on the application before being processed. Even if you have NO pets - this application must be filled out. One time, non-refundable pet fee of $200-500 per animal applies to all pets & must be paid prior to or when you pay your first month rent. (No fee for qualified assistance animals). // Our application is processed through secure site: Findigs, and they require ID and income verification. Without this, your application will not be processed. They offer 24/7 chat support on their application directly if you have any questions. // BEDROOMS: 1 // BATHROOMS: 1 // APPLIANCES PROVIDED: N/A // UTILITIES / RESIDENT RESPONSIBILITY: Resident pays gas and electric and is responsible for snow removal. // Serious inquiries only.",MULTI_FAMILY,3113 W 54th St Unit Rear,3113 W 54th St,Unit Rear,Cleveland,OH,44102,1,1,,588,1900,74,725,,,2024-07-22,12000,1986-03-26,19640,91889,False,,1,41.469181,-81.723117,Stockyards,Cuyahoga,39035,2,0,,1075744,David Terbeek,davidterbeek@remax.net,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '4404629453'}, {'ext': None, 'primary': True, 'type': 'Mobile', 'number': '4404629453'}]",A-NEOH-2006000471,,4455920,RE/MAX Haven Realty Broker,,,995977,O-NEOH-2486,RE MAX Haven Realty,ngolem@remax.net,"[{'number': '(440) 519-3100', 'type': 'Office', 'primary': True, 'ext': None}]","Cleveland Metropolitan School District, Frederick Douglass Reclamation Academy, Menlo Park Academy",http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b3920711339od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b3920711339od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b3613538681od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b173453472od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b2827442313od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b2396916617od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b2046535872od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b1826895695od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b1254646659od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b2262983772od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b3866258261od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b1740335243od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b2965681863od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b729705749od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b3665999529od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/70097880ff237b5458d3301eadda9e90l-b2740025245od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/10532-Clifton-Blvd-Apt-208_Cleveland_OH_44102_M99441-51268,9944151268,2970055492,NEOH,5052252,FOR_RENT,"Welcome to The Standard On Clifton! Live-Work-Play in one of the hottest locations in Cleveland! Brand NEW apartments for rent professionally managed by Veda Lifestyle PM. Every rental unit features an abundance of natural light along w/open floor concept: spacious living room; eat-in kitchen including all new Samsung stainless steel appliances & white soft close cabinetry. Dining room or bonus space for a home office. Gorgeous bathroom w/fully tiled walk-in glass shower, large vanity w/quartz countertop & en-suite whirlpool stackable washer/dryer combo. The bedroom is light & airy, able to fit a king bed! There's definitely no shortage of storage w/large walk-in closet off foyer & entire wall dedicated w/built in racks in the bedroom. Enjoy modern living & tech integration featuring: central AC; keyless door entry; safety & security(cameras on-site) w/ample outdoor lighting; every unit is pre-wired for high speed internet & individual router~just plug-in & go! Building Amenities include: beautifully landscaped patio great for gathering or enjoying al fresco dining; on-site assigned paved parking available for $35/mo and pet friendly w/dog park! Just minutes away from Downtown Cleveland for sports enthusiasts along with some of the finest dining; UH & CCF main campuses; Lake Erie access and opportunity to support local businesses within the area featuring unique boutiques & retail vendors. Don't miss out~secure your spot today! #TheStandard #VedaLifestyle",APARTMENT,10532 Clifton Blvd Apt 208,10532 Clifton Blvd,Apt 208,Cleveland,OH,44102,1,1,,720,1979,71,1400,,,2024-07-25,475000,2020-07-30,12500,80165,False,48,2,41.485985,-81.758641,Edgewater,Cuyahoga,39035,3,,,2242268,Chrissy Kovanda,kovandachrissy@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2163173463'}]",A-NEOH-2015005239,657020097,,Chestnut Hill Realty Inc,,,,O-NEOH-20452,Berkshire Hathaway HomeServices Professional Realty,broker@bhhspro.com,"[{'number': '4402668085', 'type': None, 'primary': True, 'ext': None}]","Lakewood City Academy, Cleveland Metropolitan School District, Hope Academy Northwest Campus, Lake Erie International High School School District",http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m3923976593od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m3923976593od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m4082948527od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m2721727628od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m136440770od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m1493021695od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m1862255119od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m2220299525od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m1993682928od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m2316198996od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bba33a6247b88dbc4bf2b7ed6228d67dl-m4220112487od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/2676-Mayfield-Rd-Apt-5_Cleveland-Heights_OH_44106_M97664-63366,9766463366,2969837741,NEOH,5055848,FOR_RENT,"Move-in Special 50% off security deposit and first month's rent Welcome to this beautifully updated 2-bedroom apartment. It features fresh paint and elegant hardwood flooring throughout. Upon entering, you'll step into a spacious living room bathed in natural sunlight, thanks to its multiple windows. The kitchen is fully equipped with modern appliances, including a fridge, gas range, microwave, and dishwasher. You'll also appreciate the luxurious touch of granite countertops, ample cabinet space, and an adjoining dining room. Both bedrooms offer generous proportions and ample closet space for your convenience. Come tour this apartment today!",APARTMENT,2676 Mayfield Rd Apt 5,2676 Mayfield Rd,Apt 5,Cleveland,OH,44106,2,1,,,1928,74,999,,,2024-07-22,,,,1608000,False,10642,,41.509853,-81.584145,Coventry Village,Cuyahoga,39035,,,,2857977,Jehan Strickland,jehanstrickland7@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '2164701115'}, {'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2164701115'}]",A-NEOH-2015002650,,,,,,4547157,O-NEOH-9148,Cleveland Property Management,elena.regroup@gmail.com,"[{'number': '4404610050', 'type': 'BUSINESS_PHONE', 'primary': True, 'ext': None}]","Citizens Leadership Academy East, Old Brook High School School District, Cleveland Heights-University Heights City, Randall Park High School, Citizens Leadership Academy",http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1001636675od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1001636675od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1005272816od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1161403033od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m3134801418od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m2427280585od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1588021879od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1330730036od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1165243070od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m4268387623od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m782085331od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m4276405295od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m4172393489od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m3340090708od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/aaca2e0fb32cd1af905650fa3225ff9fl-m1890779344od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/3366-W-94th-St_Cleveland_OH_44102_M93852-39856,9385239856,2969837993,NEOH,5055365,FOR_RENT,"Total Remodel Studio complete with Laundry Stylish Newly Renovated Studio Apartment, spacious, with in unit laundry located in the heart of Cleveland Ohio Check out all Cleveland has to offer living in luxury. Want to live in downtown area",APARTMENT,3366 W 94th St,3366 W 94th St,,Cleveland,OH,44102,1,1,,,1910,74,1100,,,2024-07-22,68000,2005-10-03,23520,190503,False,4125,,41.462062,-81.747835,West Boulevard,Cuyahoga,39035,1,,,2183615,Brett Young,by56083@gmail.com,"[{'ext': None, 'primary': True, 'type': 'Mobile', 'number': '2167035740'}, {'ext': None, 'primary': True, 'type': 'Office', 'number': '2168319310'}]",A-NEOH-2015000279,,2994943,Key Realty LTD,,,2120780,O-NEOH-9548,Key Realty,jfitch7016@aol.com,"[{'number': '(216) 438-1330', 'type': 'Office', 'primary': True, 'ext': None}]","Cleveland Metropolitan School District, Constellation Schools: Outreach Academy For Students With Di",http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m456671434od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m456671434od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m4017843616od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m889938689od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m663071379od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m1014525307od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m1032678489od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m3765498043od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m2034521973od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m972945016od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/416e64078a2cef3deaa70e7f48cf9e4el-m3867250202od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/2885-Hampton-Rd_Cleveland_OH_44120_M41616-58001,4161658001,2969731371,NEOH,5055234,FOR_RENT,"Completely Remodeled 1 Bedroom over 750 Sq Ft of Space, New Cabinets, Flooring, Fixtures, Shaker School Systems. Covered Parking Available for an Extra Cost. Refrigerator and Stove available. In unit Heat and AC. Washer and Dryer available in the Common Area. Elevator for 2nd and 3rd Floor.",APARTMENT,2885 Hampton Rd,2885 Hampton Rd,,Cleveland,OH,44120,1,1,,800,1954,77,1100,,,2024-07-19,700000,2021-10-18,245000,933847,False,26171,1,41.480191,-81.589471,"Ludlow, Buckeye - Shaker",Cuyahoga,39035,3,,1,2266466,Robert Cole,robertcole@remax.net,"[{'ext': None, 'primary': True, 'type': 'Office', 'number': '4402415221'}, {'ext': None, 'primary': True, 'type': 'Mobile', 'number': '4402415221'}]",A-NEOH-2016001279,657020179,4839996,RE/MAX Above & Beyond - Broker,,,1445974,O-NEOH-9610,RE MAX Above & Beyond,mark.snyder@remax.net,"[{'number': '4408427200', 'type': 'Office', 'primary': True, 'ext': None}]","Randall Park High School, Intergenerational School The, Shaker Heights City School District, Wings Academy 2",http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b942952066od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b942952066od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b4143320522od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b1092757521od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b3793699242od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b2890017575od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b415850017od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b3111319621od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b349258638od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b3426788633od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b2445669336od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b1890028820od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/e71cfd8155adb04dcaae2b1c242c9557l-b854538391od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/rentals/details/987-Evangeline-Rd_Cleveland_OH_44110_M41825-51600,4182551600,2969799133,RLXB,7320dd56-d0ec-11ee-87c2-06d64c3d8bfe,FOR_RENT,,APARTMENT,987 Evangeline Rd,987 Evangeline Rd,,Cleveland,OH,44110,,,,,,76,,995,995,2024-07-20,51500,2021-02-02,18030,86700,False,,,41.553477,-81.568803,South Collinwood,Cuyahoga,39035,,,,,,,,,,,,,,,,,,,"Cleveland Metropolitan School District, East Academy School District",,
https://www.realtor.com/rentals/details/9714-Mount-Auburn-Ave_Cleveland_OH_44104_M49579-03649,4957903649,2969682527,RLXB,88bcf309-2ce1-11ef-92be-06642e5fa27f,FOR_RENT,,APARTMENT,9714 MT Auburn Ave,9714 MT Auburn Ave,,Cleveland,OH,44104,,,,,,78,,850,850,2024-07-18,22500,2022-07-19,8860,117800,False,,,41.475838,-81.61688,Woodland Hills,Cuyahoga,39035,,,,,,,,,,,,,,,,,,,"Cleveland Metropolitan School District, Randall Park High School, Cleveland Arts And Social Sciences Academy, Wings Academy 1, Wings Academy 2",,
